date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,price
2015-11-24,4,1.75,1459,2260.6921400924375,1,0,0,4,7,1999,2010,47.59554082768069,-122.02970374702343,563833
2015-11-25,4,2.5,2307,4114.780386800863,1,0,2,4,7,1990,1996,47.71696883758166,-122.33493845849516,889624
2015-11-26,5,2.25,2296,4161.29409286687,1,0,2,3,11,1952,0,47.740481702983914,-122.23690390122812,837807
2015-11-27,2,3.0,1845,2448.5484554799655,1,0,1,1,6,2000,2011,47.73751485027528,-122.06758547469093,706005
2015-11-28,3,1.5,2163,3651.533598656111,2,0,4,3,11,1974,2010,47.79330232423861,-122.13559988047166,839872
2015-11-29,2,2.75,1374,1797.5812072396318,1,0,4,1,6,1979,2001,47.736000084662486,-122.24208499633171,516938
2015-11-30,2,1.5,2462,4434.308369442809,1,0,1,2,6,1960,2014,47.7309800307846,-122.10233160112688,826978
2015-12-01,3,2.75,1907,3290.6507864011483,1,0,4,3,11,1966,2003,47.757245576120866,-122.04118104471593,773432
2015-12-02,5,1.0,1738,3415.67696915444,2,0,3,2,7,1975,1994,47.500055558588635,-122.02953666778966,636072
2015-12-03,4,3.0,2524,3168.0400266268857,2,1,4,4,8,1972,0,47.60872942335633,-122.24846015523113,1014706
2015-12-04,5,1.25,1647,2051.5753005888923,2,0,4,2,7,2005,0,47.72128092881032,-122.33057572797088,687013
2015-12-05,5,1.75,1295,1846.3458093821553,2,0,4,2,12,2001,2009,47.67991570333308,-122.03486445672242,660538
2015-12-06,2,1.25,1221,1720.834111873233,1,0,3,2,7,1997,1990,47.553271600789486,-122.36297782165559,472727
2015-12-07,4,1.25,2303,3218.6337394102525,1,0,4,2,7,1969,2006,47.59111992672656,-122.11132464350874,825441
2015-12-08,4,1.0,1359,2616.0799799424713,2,0,3,1,11,1951,1997,47.60103778332463,-122.34380107405569,587312
2015-12-09,5,3.5,2877,4026.755533573623,2,0,1,3,11,1980,1991,47.67034843335169,-122.24424525813292,1044234
2015-12-10,3,2.5,959,1359.4398298858857,2,0,0,1,12,1976,1992,47.74947948893232,-122.23537770138199,453577
2015-12-11,5,1.25,2848,5147.813001093088,2,0,1,1,12,1951,2012,47.7797475339333,-122.33649683395517,1022280
2015-12-12,3,3.0,2105,3283.361894686709,1,0,0,1,11,1953,1993,47.72502772385609,-122.03092742639735,736608
2015-12-13,4,1.75,1951,3553.489837295647,2,0,1,2,7,1962,2012,47.75288511705304,-122.3989327327963,677122
2015-12-14,5,1.5,1727,2162.7098832909546,2,0,0,1,8,1984,1995,47.641028787535454,-122.04247658271335,692241
2015-12-15,2,2.25,2199,3496.5352439102176,2,0,0,3,6,1955,2013,47.61693259588669,-122.04646827060981,739645
2015-12-16,5,1.5,1981,2430.4708335704663,2,1,2,1,10,1980,1998,47.61781255964326,-122.2732145385208,850334
2015-12-17,4,3.5,2551,3189.0626576116874,2,0,0,4,6,1959,0,47.684811558501984,-122.1182862920483,880441
2015-12-18,2,3.75,2057,3960.033473223563,2,0,0,2,12,1970,2010,47.53727101166674,-122.29887643548068,842467
2015-12-19,2,2.0,2075,2721.1473160552077,2,0,2,4,12,1972,0,47.673848254837075,-122.09649057509843,793274
2015-12-20,3,1.75,1818,2955.952640301076,1,0,4,3,6,1952,2004,47.69953985805512,-122.1755521032849,684045
2015-12-21,2,3.0,1971,3013.415546180794,1,0,4,3,10,1981,2009,47.63167262206187,-122.27990981830094,777378
2015-12-22,2,1.5,2153,3181.8641451482304,1,0,2,3,7,1969,1997,47.78595015303135,-122.23990609854494,756614
2015-12-23,5,1.25,1144,2196.327477972992,1,0,3,3,8,1978,1993,47.68246398171387,-122.12404450710464,517787
2015-12-24,4,1.75,1325,1613.1328005820187,1,0,0,1,8,2001,2002,47.56599984167099,-122.03756102014249,565906
2015-12-25,3,2.0,2371,4104.276276737857,1,0,0,2,6,1995,1998,47.643764877230055,-122.3477093933731,830520
2015-12-26,5,1.5,2085,4108.9419162682025,2,0,2,3,10,1983,1994,47.702621331140584,-122.17145441213233,811054
2015-12-27,2,3.0,1908,3144.6407152361553,2,0,2,4,12,2010,2013,47.59708873737414,-122.29850832021715,807438
2015-12-28,2,1.0,2009,3916.4610609795855,1,0,3,3,9,1960,1996,47.523892481886705,-122.07945110004982,732725
2015-12-29,3,3.0,2173,2698.4450973508237,2,0,4,2,7,2012,1993,47.675030690413266,-122.37190507765222,838398
2015-12-30,4,1.5,1730,2655.609953598639,1,1,1,4,6,1970,1996,47.7843610505859,-122.12441768393154,680999
2015-12-31,3,3.25,1610,2267.0832347591218,2,0,4,4,8,1952,0,47.64552159566895,-122.33002159452359,640165
2016-01-01,5,3.25,2097,3742.4252508516724,2,0,0,4,12,1959,1998,47.771832724194105,-122.1614458326387,797323
2016-01-02,3,1.25,1510,2997.406885320674,2,0,2,1,11,1976,2001,47.750507076511504,-122.06572296512293,635868
2016-01-03,2,1.0,2204,3097.1138061016977,2,1,3,3,11,1961,1990,47.54422383509019,-122.09796773515133,865454
2016-01-04,5,3.5,1148,1978.3939539937899,2,0,4,1,10,1956,0,47.71245097655067,-122.09882284492654,589512
2016-01-05,2,2.0,2514,3415.2139590063894,2,1,3,4,10,1966,2004,47.63063965752159,-122.19286187512525,959679
2016-01-06,4,1.25,2236,3694.462759377696,1,0,4,1,6,2014,2014,47.57507389757888,-122.04370176326012,871272
2016-01-07,2,2.25,2128,3343.3986653382235,1,0,0,1,9,2013,1995,47.70608150670001,-122.16475792070321,810932
2016-01-08,2,1.5,2491,4926.212220889727,2,1,1,1,8,1975,1998,47.722798215596924,-122.03299281258018,953228
2016-01-09,3,1.0,2832,4777.079389021114,1,0,3,3,6,1964,2000,47.55396889562045,-122.18139101686704,934200
2016-01-10,2,1.75,2507,3709.369979857324,2,0,3,4,9,1982,2014,47.77433340461686,-122.197613774792,900443
2016-01-11,5,1.75,1079,1393.287481515264,1,0,1,4,12,2011,0,47.72534417318543,-122.31105879231588,517235
2016-01-12,5,2.25,1360,1796.5565496636086,2,0,3,3,10,1996,1994,47.78001264974259,-122.18208533838792,626191
2016-01-13,4,1.5,1687,2328.487728662187,1,1,3,1,11,1984,2008,47.595121965629104,-122.34376606750044,725105
2016-01-14,5,3.0,2013,2819.7567114224157,2,0,4,1,7,2014,0,47.781800504722895,-122.05212391949618,792378
2016-01-15,3,3.0,2258,4246.152846884232,1,0,4,2,12,1974,0,47.61055529735151,-122.12964324451669,838731
2016-01-16,4,2.25,1637,2699.3773635347948,2,0,1,2,11,2006,2014,47.516190928428216,-122.00254582060282,656900
2016-01-17,5,1.25,2093,3387.965742005239,1,0,0,2,8,1981,2011,47.728890816612704,-122.3631610288838,775777
2016-01-18,3,3.0,1622,2095.3240881374963,2,0,3,3,8,2012,2004,47.7110524432265,-122.3037309000619,684491
2016-01-19,5,2.0,1694,3198.4613124271546,2,0,0,4,11,1961,1991,47.679373297679,-122.04913655829354,644524
2016-01-20,5,1.25,1296,2304.613869566556,2,0,1,2,12,2012,2000,47.646968123315254,-122.24189836009243,596368
2016-01-21,2,3.0,1538,1928.8591524817618,1,1,1,4,11,1950,2009,47.50964958109679,-122.21347880400724,640841
2016-01-22,5,3.75,1324,2338.538934985771,1,0,4,4,9,2000,2004,47.687379175456044,-122.05573924504495,619157
2016-01-23,5,2.25,1512,2471.863827697665,1,0,3,4,6,1957,0,47.62505038456683,-122.19127071002002,611461
2016-01-24,3,1.0,2526,3196.350578685089,2,1,2,3,10,1954,2001,47.66806282082228,-122.32260966023426,965136
2016-01-25,3,1.25,1525,2389.126782664961,1,0,1,3,9,1988,2000,47.62879640259029,-122.04318795383608,631019
2016-01-26,2,3.5,3316,5265.0023104985885,2,0,3,3,7,1972,2008,47.789816839829555,-122.38757533743079,1152883
2016-01-27,5,3.25,2246,2993.0636937653735,1,0,0,3,11,2001,0,47.68123267034525,-122.04184149294262,884159
2016-01-28,2,3.25,2092,4093.1204188196725,1,0,4,2,7,1953,0,47.72477089918074,-122.37979190933108,741297
2016-01-29,5,1.5,1570,2951.5690665797115,1,0,0,1,7,1996,0,47.78090408424132,-122.13366025415995,587558
2016-01-30,4,2.75,2350,4077.761994178724,1,1,1,1,9,1970,2007,47.67747979687502,-122.37132824812987,911684
2016-01-31,4,2.0,1712,2687.5600003464315,2,0,1,1,10,2005,2007,47.50361875534672,-122.11751480561398,721647
2016-02-01,2,1.5,2061,3152.119024964538,1,0,0,2,12,2008,2000,47.51028750349316,-122.38641147146683,817715
2016-02-02,2,2.25,3280,5644.154377804103,1,0,1,1,8,1956,1990,47.71070153023056,-122.06301690891569,1077830
2016-02-03,2,3.0,1951,3192.510061770298,2,0,3,2,6,1998,2001,47.583725540845386,-122.21362241962801,723245
2016-02-04,3,2.5,2574,3217.032779631979,2,0,1,2,8,1965,1997,47.67381391820438,-122.36261843493246,919379
2016-02-05,3,2.0,1648,2653.2834921388053,1,0,4,2,10,1966,1998,47.5606831543272,-122.11727222199595,629037
2016-02-06,3,2.0,1982,3657.0335754843904,1,0,3,1,8,1983,2003,47.58107466251851,-122.2042839369985,751815
2016-02-07,2,3.5,2885,4521.9256374937795,2,0,2,4,11,1982,1994,47.651392316784424,-122.32362045644983,1061786
2016-02-08,5,1.0,1686,2093.2790318051975,2,0,1,1,11,1975,1993,47.792670839006824,-122.39373105044452,668224
2016-02-09,4,3.75,2906,5315.139557928,2,0,1,1,9,2012,1991,47.684881146762756,-122.23280069610979,1059145
2016-02-10,2,1.5,2353,3202.6471834927584,1,0,4,3,7,1990,0,47.780844431353906,-122.36574830770859,836087
2016-02-11,3,1.75,1718,2417.0484754701206,1,0,4,2,10,2007,2013,47.78781395631608,-122.36233212070111,756500
2016-02-12,3,1.25,2316,3084.3679316393577,1,0,0,4,10,1959,2011,47.56243299892615,-122.29306818065493,819384
2016-02-13,2,2.0,2486,3639.9317210164345,2,0,0,3,8,1964,0,47.593358080740686,-122.14781668110304,863034
2016-02-14,2,2.25,2310,4170.476782512597,2,0,0,4,9,1991,2002,47.73099768436561,-122.18803575657563,813405
2016-02-15,3,1.25,1214,1961.227546750224,2,0,4,4,8,2006,2003,47.7600292006874,-122.37240507669654,554064
2016-02-16,5,1.0,1636,2231.3486116084523,1,0,0,2,8,1966,1999,47.655768023256854,-122.01262748964301,608566
2016-02-17,3,2.5,1876,3568.647381290583,2,0,0,1,10,2009,0,47.79796782018416,-122.04513252468216,741454
2016-02-18,3,3.0,1962,3734.99167953192,1,0,2,2,8,1958,1990,47.503471659626584,-122.29630980514195,737716
2016-02-19,2,1.25,2310,4380.828929485021,2,0,0,2,7,1985,0,47.589877796675566,-122.35106456961515,789696
2016-02-20,5,3.25,2088,2904.485191491723,1,0,1,3,8,1985,2007,47.68694852612337,-122.02303885409721,781360
2016-02-21,3,2.5,1332,2079.240645159261,1,0,4,2,7,1997,2002,47.640786973281244,-122.21554328884773,591365
2016-02-22,3,1.0,2190,4353.701877558813,2,0,3,1,10,2000,2011,47.53498088992864,-122.27553321409142,858817
2016-02-23,4,3.25,2305,4189.591006315622,1,0,2,4,9,1971,2009,47.61033612564417,-122.20385678593392,892639
2016-02-24,2,3.75,2279,2784.331642378441,2,0,4,2,11,1955,2007,47.507634142988515,-122.09090234218144,902223
2016-02-25,4,3.25,2540,3180.49572944132,1,0,4,4,7,1975,0,47.692823813822585,-122.33264588067878,940278
2016-02-26,4,2.25,2416,3795.886565102877,2,0,1,2,9,1952,1991,47.7678227628989,-122.09300166659628,837693
2016-02-27,3,2.5,2229,4296.121471092334,2,0,0,4,9,2001,1995,47.76546223713503,-122.10022128482646,806612
2016-02-28,2,3.75,1964,3203.2082649433046,1,0,1,2,7,2009,1996,47.709863342129665,-122.18426071806365,754908
2016-02-29,5,3.25,1169,1868.354257513668,2,1,0,3,10,2012,1998,47.639731058649375,-122.05366308450017,639839
2016-03-01,3,2.25,2214,2843.615017363184,1,0,0,4,6,2014,1999,47.65360948560745,-122.34714264873206,824050
2016-03-02,5,3.75,2103,3628.566848188152,2,0,4,2,9,2001,2013,47.541075647198696,-122.16180839733373,883629
2016-03-03,5,3.0,2135,3966.152198305185,2,1,0,2,9,1963,2004,47.60230512793576,-122.22026277899927,847768
2016-03-04,2,2.0,1361,2047.4013041742337,2,0,2,3,10,1977,2004,47.55631842264948,-122.23108315486567,603374
2016-03-05,4,3.25,1459,2656.0941524000423,2,0,2,3,10,1959,1996,47.746360061004985,-122.29897557149219,626930
2016-03-06,2,3.25,2526,4980.21442220276,1,0,2,3,8,2006,2005,47.774426170401384,-122.25108813727604,935804
2016-03-07,5,3.0,1980,2698.7660712582597,2,0,4,4,10,1999,2009,47.66107697842603,-122.35673969759054,825091
2016-03-08,3,2.5,2340,3787.6730695965557,2,0,1,4,9,1963,1997,47.71832921215388,-122.29936041209407,822327
2016-03-09,5,3.75,2014,2879.4366780658684,1,0,3,3,7,1965,1997,47.536439431272136,-122.29121395688877,758308
2016-03-10,3,2.75,2014,3694.247039947322,1,0,0,1,6,2003,0,47.68256039298317,-122.11173285301595,713280
2016-03-11,3,2.5,2469,4103.662416288462,1,1,3,1,12,1992,0,47.71083730641335,-122.38057982911646,1000819
2016-03-12,2,1.5,1741,2973.0463911640627,1,0,1,2,8,1991,1994,47.63583043885342,-122.13952307673966,650438
2016-03-13,5,1.5,2048,3764.902559114681,1,0,1,1,12,1971,1990,47.57298192534121,-122.31143603608272,786381
2016-03-14,4,3.5,1768,2681.660636533776,1,0,4,2,7,1968,1998,47.76321235616241,-122.36725539763349,720629
2016-03-15,5,2.5,1782,3442.9524015210804,2,0,2,4,6,1988,2008,47.72287261598611,-122.27967753556582,736283
2016-03-16,5,1.5,1845,3000.7506080553026,1,0,2,4,6,1968,2010,47.769957184554755,-122.31021085222856,662533
2016-03-17,4,3.75,2111,2799.9541048043357,2,0,1,1,6,1965,2003,47.745520794249344,-122.17918704966407,761064
2016-03-18,2,1.5,1760,3091.825958381674,1,0,4,4,11,2003,2005,47.79711232887366,-122.25704943862083,684158
2016-03-19,5,1.0,2627,4819.518054081035,2,0,4,3,7,1974,0,47.557651819964335,-122.01360250303667,936573
2016-03-20,5,2.5,1552,2255.691298247041,2,0,0,3,8,1967,1993,47.526024330341194,-122.01458016024365,607547
2016-03-21,3,2.5,1906,3594.2269310716983,2,0,2,1,8,1972,2004,47.60110083740118,-122.22251389235191,739155
2016-03-22,5,1.75,1780,3426.347994786451,1,0,1,1,6,1960,1996,47.538701252506975,-122.0819650157359,643513
2016-03-23,4,1.75,2723,3870.808735303819,1,0,3,2,7,1988,2014,47.656939033871865,-122.39469258365565,964387
2016-03-24,3,2.5,2098,4168.342439805229,1,1,2,4,11,1974,1994,47.68990867162232,-122.18087536611009,859753
2016-03-25,2,3.75,2515,3301.111594434102,1,0,0,2,6,2012,2004,47.673486584552016,-122.10268033107721,918891
2016-03-26,3,2.25,1257,1711.546956145544,2,0,4,2,10,1979,2013,47.57777204061708,-122.31322270983706,537495
2016-03-27,4,1.75,2133,2873.9612656757677,1,0,1,3,12,1994,0,47.77264720929064,-122.37553129793363,845287
2016-03-28,4,3.75,2444,4680.728681007388,2,0,2,3,8,2010,0,47.506351709120615,-122.33763242563742,965576
2016-03-29,3,1.75,2041,3517.5288794361977,2,0,3,3,12,2000,1994,47.604404006129045,-122.22326076513046,839499
2016-03-30,2,3.75,2532,3346.502436095036,1,0,0,3,9,1958,0,47.71569774261942,-122.1974514316975,860158
2016-03-31,3,1.0,1741,2702.4824571034364,1,0,0,2,6,1951,2013,47.73007867790474,-122.2476459511565,576779
2016-04-01,2,3.0,2704,4575.812687830996,1,0,2,3,10,1954,2002,47.624835563329555,-122.22401049318304,978857
2016-04-02,3,3.0,3149,3989.0627229052543,2,0,3,4,8,2011,2005,47.50507294397691,-122.21190601615629,1131135
2016-04-03,4,1.5,1818,3464.9863662116336,1,0,0,3,12,2001,1999,47.68541310373712,-122.09222533535956,746472
2016-04-04,5,3.5,1777,3274.8027859836866,2,0,1,3,11,1954,2002,47.518928404354966,-122.35790324076895,718584
2016-04-05,5,2.25,2726,4372.9549318159325,1,0,0,3,7,2008,1991,47.532356732846054,-122.09241981313625,987753
2016-04-06,2,1.0,2789,5504.652903966261,2,0,3,1,8,1958,2005,47.69507521589386,-122.124549079082,932984
2016-04-07,2,2.5,1738,2666.4548655840986,1,1,4,4,12,1971,2002,47.59374649784286,-122.10333567620947,771513
2016-04-08,2,1.75,1789,3555.2586886050353,1,0,4,4,7,1976,2006,47.604409045812474,-122.10621264564988,679131
2016-04-09,4,3.75,1859,3224.130622220754,2,1,2,2,12,1959,2004,47.64604212309497,-122.2117632736793,782762
2016-04-10,3,3.0,1327,2266.1670236863843,1,0,3,2,7,2010,2003,47.79357351845781,-122.31543992617564,588011
2016-04-11,4,3.25,1540,2052.456431004407,1,0,0,3,11,2000,0,47.78963266622161,-122.18534843827928,668027
2016-04-12,5,1.25,1497,2852.5966833456414,1,0,0,1,11,1959,0,47.624878299808024,-122.01680717855636,574144
2016-04-13,2,2.75,1616,2491.8586685437713,1,0,4,2,6,1955,2009,47.579649765165485,-122.16458972744266,557095
2016-04-14,3,2.25,1982,2635.637288208699,1,0,4,2,6,2011,2012,47.590777645799236,-122.39558114191489,772053
2016-04-15,5,1.0,2117,2561.7520958309456,1,1,1,3,8,1954,2004,47.580634389448484,-122.37611563804946,828429
2016-04-16,5,1.75,2775,4572.65761767721,1,0,4,3,11,2012,0,47.65967374214253,-122.00285462655857,1058860
2016-04-17,5,2.5,1500,2432.8795465472117,2,0,1,2,10,2005,1997,47.68205794234028,-122.37122145630423,691073
2016-04-18,4,2.5,2492,4424.503381555154,2,0,0,2,12,2008,0,47.6466338164689,-122.38158193598204,936852
2016-04-19,2,2.25,1893,3619.80679549016,1,0,1,4,12,2012,2005,47.62239830867444,-122.25879029225653,745430
2016-04-20,5,2.75,1975,2495.4624037359863,1,0,1,1,12,2008,1998,47.56338551127098,-122.01227311869226,826647
2016-04-21,2,1.75,2337,4172.005838340341,1,0,2,4,8,2000,0,47.64475167741463,-122.27252993850686,825898
2016-04-22,4,1.5,1438,1941.1987004898585,2,0,4,2,12,1999,0,47.602330814140736,-122.23604634764989,659497
2016-04-23,5,3.75,2191,4133.412738773877,2,0,1,4,9,1953,0,47.6624786388395,-122.14636917551658,809098
2016-04-24,4,2.75,2083,3864.487439499064,1,0,0,4,7,1997,2010,47.702556824653485,-122.39035526426945,807628
2016-04-25,4,3.75,2246,3666.898218958026,2,0,3,2,12,1981,1993,47.68999365233098,-122.04089456899233,902216
2016-04-26,2,1.25,2144,3791.0084481987037,1,0,1,3,7,2000,0,47.63874706312168,-122.19222279297823,758744
2016-04-27,5,1.75,3227,4683.926252195165,1,0,4,2,6,2001,0,47.66681572728399,-122.21327563759839,1152276
2016-04-28,4,3.0,1681,2650.826590484849,1,0,2,3,12,1983,2008,47.58545683928823,-122.05570933511734,736426
2016-04-29,5,2.25,1734,3220.5747045039666,1,0,0,2,10,1985,2005,47.507272077706716,-122.0187693642568,723542
2016-04-30,2,2.75,1688,2645.791722262708,2,0,2,2,11,1992,2000,47.68750583625043,-122.23062990734127,694952
2016-05-01,4,2.75,1722,2559.3028903123286,2,0,3,2,11,1965,0,47.57577056774131,-122.33102356828272,694863
2016-05-02,2,2.0,1681,2681.816899062203,1,0,1,1,6,2008,0,47.70068611302048,-122.07371629199918,589021
2016-05-03,5,3.25,2594,4831.582848657716,2,0,1,3,9,2002,2011,47.724102549879085,-122.23869583151101,1029784
2016-05-04,5,3.5,2710,3978.731046700052,2,0,4,1,8,1968,2011,47.77477832383113,-122.02578178419529,1020719
2016-05-05,2,1.5,1714,2295.061896507732,1,0,1,2,8,1990,2013,47.787436838643885,-122.0200404064676,656736
2016-05-06,3,2.25,1583,2801.294555346901,2,0,0,4,10,1996,0,47.50315781389291,-122.35406838731146,645764
2016-05-07,4,2.75,2235,4158.849044322051,1,0,3,1,6,2003,1994,47.79711226280639,-122.01737841306687,850740
2016-05-08,5,2.75,1723,2206.3187003968383,1,0,2,3,6,2004,1992,47.704905495548246,-122.25269186982196,704157
2016-05-09,5,3.5,2316,3223.638756114214,1,0,3,2,9,1968,1991,47.693057248112254,-122.14149899293713,879106
2016-05-10,4,2.5,2101,2759.8265203902783,1,0,1,1,12,2011,2007,47.5045639285586,-122.3860999673064,847758
2016-05-11,2,3.5,1242,1836.1145865480407,2,1,2,4,8,2008,2001,47.758370023566016,-122.04444629036647,594095
2016-05-12,2,2.0,2773,4326.658611603768,1,1,4,1,12,2014,1998,47.543647434174346,-122.14336106826205,1142044
2016-05-13,2,2.5,2897,5211.879918546159,2,0,3,3,6,1977,1998,47.75119904617991,-122.14257821321743,1014829
2016-05-14,3,1.0,1693,2913.5142889637395,1,0,2,1,12,1967,0,47.50466876387762,-122.03912953600901,694423
2016-05-15,3,2.25,1806,3064.3175942928374,1,0,2,4,11,1975,0,47.69378927874975,-122.19666113003707,751477
2016-05-16,5,2.75,2142,3174.229708510304,2,1,2,4,10,1968,2004,47.63044046013095,-122.23579334385498,853766
2016-05-17,2,1.5,2167,4059.1334780277402,1,0,0,3,8,2004,1991,47.5602300187178,-122.05354849908308,801304
2016-05-18,4,3.75,2329,3672.9022502962603,2,0,3,4,9,2006,2009,47.53226841753113,-122.10303179525144,903790
2016-05-19,5,3.75,3005,5959.768270988431,2,0,2,2,10,1955,2014,47.6320383089639,-122.02040973401404,1096298
2016-05-20,4,2.5,1911,3262.6765010265226,1,0,3,4,7,1950,2007,47.536991741596424,-122.02395124267579,712094
2016-05-21,5,3.5,1600,2081.6188692025635,1,0,2,2,11,1957,2010,47.64593398350731,-122.2470695341759,648756
2016-05-22,3,2.25,1310,2280.6340850550546,1,1,4,1,9,2000,2008,47.68756511759585,-122.22120548394344,626999
2016-05-23,5,1.0,1634,2385.7759689723166,1,0,4,2,10,1974,1999,47.748215258082205,-122.29760601848369,681407
2016-05-24,3,1.0,1983,3468.389464822825,1,0,4,2,6,1996,1991,47.70359483115486,-122.13574084434458,744426
2016-05-25,5,2.75,2897,3637.8003249811914,1,0,1,1,7,2004,0,47.519559930011845,-122.25418321196445,1018982
2016-05-26,2,1.5,1741,2332.774865698676,2,0,2,4,9,2013,1991,47.59222975976435,-122.08555974135693,683839
2016-05-27,4,1.25,2111,3978.369082840092,2,0,1,2,6,1959,2002,47.58639358237975,-122.35137969570764,701221
2016-05-28,2,2.25,1991,2751.0515984270546,1,0,3,4,11,2005,2005,47.77450972704132,-122.35343885953371,776991
2016-05-29,5,2.25,2594,4849.82774310415,2,0,1,1,7,1961,0,47.76033461331782,-122.31821784743225,895521
2016-05-30,5,1.25,3263,4644.622301301393,2,0,3,3,8,1982,2012,47.611044375505124,-122.36628312462504,1169399
2016-05-31,5,3.25,1734,2972.605785633439,1,0,3,4,6,1966,0,47.52134657676478,-122.15198735692871,692234
2016-06-01,3,3.0,1755,3080.587405207803,1,0,3,4,10,2010,0,47.76823219534142,-122.34105889359331,773168
2016-06-02,4,2.0,2522,4060.7322299454586,2,1,1,3,12,1959,2001,47.766456985889256,-122.33601483301294,984085
2016-06-03,4,2.0,2340,3379.5415867762813,1,1,2,3,9,1980,2014,47.75642383960921,-122.39430871050834,920765
2016-06-04,5,3.5,2923,4004.847609706171,2,0,1,1,7,2009,0,47.75352449132065,-122.08716399415056,1078302
2016-06-05,5,1.75,2291,2810.0294490420147,1,0,2,4,6,1966,1992,47.64407620032585,-122.0750815778306,824261
2016-06-06,3,3.25,1820,2626.545960206494,2,1,2,4,8,1999,0,47.55322949567488,-122.33519103345422,741419
2016-06-07,2,3.5,2295,3953.206883415435,2,0,3,1,12,1986,2006,47.64324641513873,-122.10419022629311,944777
2016-06-08,2,3.25,2554,4981.94440505394,2,0,1,4,9,2011,1990,47.648379331200836,-122.22658195073706,917331
2016-06-09,4,3.0,2410,4571.682241803164,2,1,2,2,9,1978,0,47.64697952597346,-122.30416204681384,968975
2016-06-10,3,2.5,2253,4084.3551532272295,1,0,4,2,6,1981,1999,47.661631775834536,-122.15144615677048,830527
2016-06-11,5,2.0,2533,4637.309696368485,1,0,2,2,8,1960,1995,47.57729710689735,-122.32860637026117,883110
2016-06-12,4,1.25,2584,4475.456792465578,2,1,4,4,11,1955,2000,47.609872354340084,-122.09724655693879,1009577
2016-06-13,3,1.25,2691,3789.5455469680915,2,0,1,2,12,1984,1995,47.63025597758904,-122.38095390897179,977687
2016-06-14,2,1.75,2324,4475.457001088279,1,0,1,2,11,1982,1998,47.53933636285495,-122.01634762682883,836799
2016-06-15,3,1.25,1916,3327.2984876892624,1,0,1,1,7,1967,2010,47.63660924036845,-122.37124989851655,647920
2016-06-16,2,3.0,2073,3417.0347424179613,2,0,2,1,6,1986,1998,47.74314088512087,-122.16822063230053,733589
2016-06-17,3,2.25,2603,3354.724470690153,2,0,0,3,12,1962,0,47.74841786281986,-122.03912228395104,914431
2016-06-18,4,2.75,1591,2478.2122961568184,2,0,2,3,7,2013,0,47.62346913157031,-122.39523821246087,653810
2016-06-19,2,1.75,2184,3425.1379714440054,2,1,2,3,11,1950,0,47.65564249362531,-122.20059421560438,807239
2016-06-20,4,1.0,1803,3410.646550375499,2,0,3,3,12,2012,0,47.510095099640516,-122.25999721427573,758669
2016-06-21,4,3.5,2014,3297.5596123665646,1,0,3,1,9,1983,2005,47.70232976694058,-122.16786712389684,783337
2016-06-22,2,3.25,2639,3969.9016389863286,2,0,2,1,7,1959,2009,47.621381764884056,-122.30981704530494,926654
2016-06-23,2,1.75,2095,4151.117350583865,1,0,4,1,8,1956,1998,47.633643304925,-122.37404031310732,780377
2016-06-24,5,2.25,2023,2606.790208239309,1,0,3,2,10,2005,2001,47.76210181815393,-122.14962678526052,836437
2016-06-25,5,2.25,1320,2030.2111402974135,1,1,2,2,11,1986,0,47.63855033036818,-122.23326030420264,638873
2016-06-26,5,2.5,2373,2927.379643345396,2,0,0,3,11,1978,2007,47.50635767386836,-122.15100578451751,886702
2016-06-27,4,1.75,2322,4160.84589473665,1,0,4,2,8,1961,1996,47.568247267260716,-122.31578434126487,877771
2016-06-28,4,2.25,3081,5960.075085860467,1,0,1,4,12,1966,0,47.64268618429248,-122.26450349481861,1085179
2016-06-29,5,3.75,1846,2628.759128280163,1,0,2,1,12,1997,1994,47.62731888782456,-122.17532744425417,851854
2016-06-30,4,3.0,2109,3978.9940770954768,1,0,2,3,12,1975,0,47.758111041184144,-122.16275488867011,804039
2016-07-01,4,1.0,2124,3045.3372172008567,2,0,4,3,7,1961,0,47.66264125279185,-122.25107407689029,768998
2016-07-02,2,3.25,2788,5376.981768530589,2,0,3,4,6,1970,1990,47.706890722574535,-122.28797871775338,1003404
2016-07-03,2,1.75,1952,3519.786908656738,1,1,3,2,9,1991,2012,47.64079698911304,-122.29051974820456,784047
2016-07-04,4,2.25,2139,3944.1564765310695,1,0,3,3,10,2010,2007,47.631896720217746,-122.33012025943165,855727
2016-07-05,5,2.75,2303,2796.775278038277,2,0,1,2,6,2007,1998,47.633886000542304,-122.26983801506817,881672
2016-07-06,3,2.75,2093,4123.729661884749,2,0,4,2,6,2003,1990,47.62327647090815,-122.32022386519472,819907
2016-07-07,5,3.5,1776,3163.654145533515,2,0,4,4,8,1983,1994,47.66157501575626,-122.14647383750803,759493
2016-07-08,3,1.5,2097,3027.650437619777,1,0,3,3,7,1956,0,47.57513302052608,-122.17237320070316,755805
2016-07-09,5,2.5,2536,4725.875896065629,2,0,3,2,11,1984,1994,47.767316558152544,-122.24696447053164,975364
2016-07-10,2,1.25,1486,2117.872400675669,1,0,0,2,11,1964,0,47.59992566442816,-122.26966799202505,582290
2016-07-11,4,2.5,2066,3921.687546034896,1,0,0,4,8,2014,2006,47.5442571502532,-122.30495431992215,761899
